,hospital_id,year,staff_group,prod_hrs,prodhrs_adjptday
17671,106190681,2011,Contracted Registry Nursing,0,0.0
17672,106190681,2011,Contracted Other,0,0.0
17673,106190681,2011,Daily Cost Centers,17148,18.05
17674,106190681,2011,Ambulatory Cost Centers,2420,2.55
17675,106190681,2011,Ancillary Cost Centers,15453,16.27
17676,106190681,2011,Education Cost Centers,0,0.0
17677,106190681,2011,General Services Cost Centers,18880,19.87
17678,106190681,2011,Fiscal Services Cost Centers,39198,41.26
17679,106190681,2011,Administrative Services Cost Centers,8460,8.91
17680,106190687,2011,Management & Supervision,255166,2.64
17681,106190687,2011,Technician & Specialist,751381,7.79
17682,106190687,2011,Registered Nurse,1051600,10.9
17683,106190687,2011,Licensed Vocational Nurse,10525,0.11
17684,106190687,2011,Aides & Orderlies,428697,4.44
17685,106190687,2011,Clerical & Other Administrative,265080,2.75
17686,106190687,2011,Environmental & Food Services,281369,2.92
17687,106190687,2011,Other,1496,0.02
17688,106190687,2011,Contracted Registry Nursing,51912,0.54
17689,106190687,2011,Contracted Other,95437,0.99
17690,106190687,2011,Daily Cost Centers,1292850,13.4
17691,106190687,2011,Ambulatory Cost Centers,230755,2.39
17692,106190687,2011,Ancillary Cost Centers,663006,6.87
17693,106190687,2011,Education Cost Centers,66209,0.69
17694,106190687,2011,General Services Cost Centers,549256,5.69
17695,106190687,2011,Fiscal Services Cost Centers,60134,0.62
17696,106190687,2011,Administrative Services Cost Centers,330453,3.43
17697,106190696,2011,Management & Supervision,58985,1.02
17698,106190696,2011,Technician & Specialist,137113,2.38
17699,106190696,2011,Registered Nurse,209471,3.64
17700,106190696,2011,Licensed Vocational Nurse,166916,2.9
17701,106190696,2011,Aides & Orderlies,96061,1.67
17702,106190696,2011,Clerical & Other Administrative,112996,1.96
17703,106190696,2011,Environmental & Food Services,120064,2.08
17704,106190696,2011,Other,151,0.0
17705,106190696,2011,Contracted Registry Nursing,5692,0.1
17706,106190696,2011,Contracted Other,2159,0.04
17707,106190696,2011,Daily Cost Centers,439151,7.63
17708,106190696,2011,Ambulatory Cost Centers,36949,0.64
17709,106190696,2011,Ancillary Cost Centers,131833,2.29
17710,106190696,2011,Education Cost Centers,0,0.0
17711,106190696,2011,General Services Cost Centers,191047,3.32
17712,106190696,2011,Fiscal Services Cost Centers,49014,0.85
17713,106190696,2011,Administrative Services Cost Centers,61614,1.07
17714,106190708,2011,Management & Supervision,51435,1.93
17715,106190708,2011,Technician & Specialist,209442,7.84
17716,106190708,2011,Registered Nurse,220488,8.26
17717,106190708,2011,Licensed Vocational Nurse,39943,1.5
17718,106190708,2011,Aides & Orderlies,65864,2.47
17719,106190708,2011,Clerical & Other Administrative,126060,4.72
17720,106190708,2011,Environmental & Food Services,54334,2.03
17721,106190708,2011,Other,0,0.0
17722,106190708,2011,Contracted Registry Nursing,11535,0.43
17723,106190708,2011,Contracted Other,14868,0.56
17724,106190708,2011,Daily Cost Centers,305798,11.45
17725,106190708,2011,Ambulatory Cost Centers,78041,2.92
17726,106190708,2011,Ancillary Cost Centers,138333,5.18
17727,106190708,2011,Education Cost Centers,0,0.0
17728,106190708,2011,General Services Cost Centers,165465,6.2
17729,106190708,2011,Fiscal Services Cost Centers,51179,1.92
17730,106190708,2011,Administrative Services Cost Centers,55153,2.07
17731,106190712,2011,Management & Supervision,0,0.0
17732,106190712,2011,Technician & Specialist,0,0.0
17733,106190712,2011,Registered Nurse,0,0.0
17734,106190712,2011,Licensed Vocational Nurse,0,0.0
17735,106190712,2011,Aides & Orderlies,0,0.0
17736,106190712,2011,Clerical & Other Administrative,0,0.0
17737,106190712,2011,Environmental & Food Services,0,0.0
17738,106190712,2011,Other,0,0.0
17739,106190712,2011,Contracted Registry Nursing,0,0.0
17740,106190712,2011,Contracted Other,0,0.0
17741,106190712,2011,Daily Cost Centers,0,0.0
17742,106190712,2011,Ambulatory Cost Centers,0,0.0
17743,106190712,2011,Ancillary Cost Centers,0,0.0
17744,106190712,2011,Education Cost Centers,0,0.0
17745,106190712,2011,General Services Cost Centers,0,0.0
17746,106190712,2011,Fiscal Services Cost Centers,0,0.0
17747,106190712,2011,Administrative Services Cost Centers,0,0.0
17748,106190754,2011,Management & Supervision,375200,2.68
17749,106190754,2011,Technician & Specialist,728024,5.2
17750,106190754,2011,Registered Nurse,1041761,7.44
17751,106190754,2011,Licensed Vocational Nurse,120457,0.86
17752,106190754,2011,Aides & Orderlies,222997,1.59
17753,106190754,2011,Clerical & Other Administrative,514512,3.68
17754,106190754,2011,Environmental & Food Services,278411,1.99
17755,106190754,2011,Other,63293,0.45
17756,106190754,2011,Contracted Registry Nursing,23698,0.17
17757,106190754,2011,Contracted Other,1659,0.01
17758,106190754,2011,Daily Cost Centers,1115752,7.97
17759,106190754,2011,Ambulatory Cost Centers,375361,2.68
17760,106190754,2011,Ancillary Cost Centers,697020,4.98
17761,106190754,2011,Education Cost Centers,74417,0.53
17762,106190754,2011,General Services Cost Centers,645543,4.61
17763,106190754,2011,Fiscal Services Cost Centers,179017,1.28
17764,106190754,2011,Administrative Services Cost Centers,276493,1.97
17765,106190756,2011,Management & Supervision,175165,2.55
17766,106190756,2011,Technician & Specialist,504293,7.35
17767,106190756,2011,Registered Nurse,701649,10.23
17768,106190756,2011,Licensed Vocational Nurse,162662,2.37
17769,106190756,2011,Aides & Orderlies,0,0.0
17770,106190756,2011,Clerical & Other Administrative,739195,10.78
17771,106190756,2011,Environmental & Food Services,0,0.0
17772,106190756,2011,Other,0,0.0
17773,106190756,2011,Contracted Registry Nursing,88709,1.29
17774,106190756,2011,Contracted Other,10097,0.15
17775,106190756,2011,Daily Cost Centers,668782,9.75
17776,106190756,2011,Ambulatory Cost Centers,206387,3.01
17777,106190756,2011,Ancillary Cost Centers,805151,11.74
17778,106190756,2011,Education Cost Centers,0,0.0
17779,106190756,2011,General Services Cost Centers,312934,4.56
17780,106190756,2011,Fiscal Services Cost Centers,136305,1.99
17781,106190756,2011,Administrative Services Cost Centers,252211,3.68
17782,106190758,2011,Management & Supervision,305931,2.62
17783,106190758,2011,Technician & Specialist,873189,7.48
17784,106190758,2011,Registered Nurse,1119271,9.59
17785,106190758,2011,Licensed Vocational Nurse,37104,0.32
17786,106190758,2011,Aides & Orderlies,224502,1.92
17787,106190758,2011,Clerical & Other Administrative,496401,4.25
17788,106190758,2011,Environmental & Food Services,288367,2.47
17789,106190758,2011,Other,302688,2.59
17790,106190758,2011,Contracted Registry Nursing,41687,0.36
17791,106190758,2011,Contracted Other,11569,0.1
17792,106190758,2011,Daily Cost Centers,1100074,9.43
17793,106190758,2011,Ambulatory Cost Centers,332574,2.85
17794,106190758,2011,Ancillary Cost Centers,1120592,9.6
17795,106190758,2011,Education Cost Centers,39454,0.34
17796,106190758,2011,General Services Cost Centers,610925,5.24
17797,106190758,2011,Fiscal Services Cost Centers,94371,0.81
17798,106190758,2011,Administrative Services Cost Centers,384389,3.29
17799,106190762,2011,Management & Supervision,131675,1.88
17800,106190762,2011,Technician & Specialist,488541,6.97
17801,106190762,2011,Registered Nurse,509271,7.27
17802,106190762,2011,Licensed Vocational Nurse,39175,0.56
17803,106190762,2011,Aides & Orderlies,112543,1.61
17804,106190762,2011,Clerical & Other Administrative,366485,5.23
17805,106190762,2011,Environmental & Food Services,98382,1.4
17806,106190762,2011,Other,79233,1.13
17807,106190762,2011,Contracted Registry Nursing,10559,0.15
17808,106190762,2011,Contracted Other,17329,0.25
17809,106190762,2011,Daily Cost Centers,562957,8.04
17810,106190762,2011,Ambulatory Cost Centers,118204,1.69
17811,106190762,2011,Ancillary Cost Centers,567998,8.11
17812,106190762,2011,Education Cost Centers,29329,0.42
17813,106190762,2011,General Services Cost Centers,248081,3.54
17814,106190762,2011,Fiscal Services Cost Centers,99727,1.42
17815,106190762,2011,Administrative Services Cost Centers,222047,3.17
17816,106190766,2011,Management & Supervision,36751,3.29
17817,106190766,2011,Technician & Specialist,77026,6.89
17818,106190766,2011,Registered Nurse,128233,11.47
17819,106190766,2011,Licensed Vocational Nurse,8509,0.76
17820,106190766,2011,Aides & Orderlies,35890,3.21
17821,106190766,2011,Clerical & Other Administrative,60592,5.42
17822,106190766,2011,Environmental & Food Services,34493,3.08
17823,106190766,2011,Other,7312,0.65
17824,106190766,2011,Contracted Registry Nursing,87,0.01
17825,106190766,2011,Contracted Other,3017,0.27
17826,106190766,2011,Daily Cost Centers,148545,13.28
17827,106190766,2011,Ambulatory Cost Centers,28651,2.56
17828,106190766,2011,Ancillary Cost Centers,89878,8.04
17829,106190766,2011,Education Cost Centers,4506,0.4
17830,106190766,2011,General Services Cost Centers,59704,5.34
17831,106190766,2011,Fiscal Services Cost Centers,21604,1.93
17832,106190766,2011,Administrative Services Cost Centers,37247,3.33
17833,106190782,2011,Management & Supervision,160418,10.05
17834,106190782,2011,Technician & Specialist,314621,19.72
17835,106190782,2011,Registered Nurse,19339,1.21
17836,106190782,2011,Licensed Vocational Nurse,16587,1.04
17837,106190782,2011,Aides & Orderlies,0,0.0
17838,106190782,2011,Clerical & Other Administrative,83457,5.23
17839,106190782,2011,Environmental & Food Services,53127,3.33
17840,106190782,2011,Other,159097,9.97
17841,106190782,2011,Contracted Registry Nursing,0,0.0
17842,106190782,2011,Contracted Other,10151,0.64
17843,106190782,2011,Daily Cost Centers,101593,6.37
17844,106190782,2011,Ambulatory Cost Centers,0,0.0
17845,106190782,2011,Ancillary Cost Centers,0,0.0
17846,106190782,2011,Education Cost Centers,0,0.0
17847,106190782,2011,General Services Cost Centers,15810,0.99
17848,106190782,2011,Fiscal Services Cost Centers,5253,0.33
17849,106190782,2011,Administrative Services Cost Centers,24116,1.51
17850,106190784,2011,Management & Supervision,67379,3.21
17851,106190784,2011,Technician & Specialist,66980,3.19
17852,106190784,2011,Registered Nurse,100515,4.79
17853,106190784,2011,Licensed Vocational Nurse,64598,3.08
17854,106190784,2011,Aides & Orderlies,59632,2.84
17855,106190784,2011,Clerical & Other Administrative,61342,2.92
17856,106190784,2011,Environmental & Food Services,25440,1.21
17857,106190784,2011,Other,24632,1.17
17858,106190784,2011,Contracted Registry Nursing,1858,0.09
17859,106190784,2011,Contracted Other,8320,0.4
17860,106190784,2011,Daily Cost Centers,173622,8.28
17861,106190784,2011,Ambulatory Cost Centers,0,0.0
17862,106190784,2011,Ancillary Cost Centers,138078,6.58
17863,106190784,2011,Education Cost Centers,0,0.0
17864,106190784,2011,General Services Cost Centers,78437,3.74
17865,106190784,2011,Fiscal Services Cost Centers,27598,1.32
17866,106190784,2011,Administrative Services Cost Centers,62961,3.0
17867,106190796,2011,Management & Supervision,860817,3.73
17868,106190796,2011,Technician & Specialist,3724865,16.13
17869,106190796,2011,Registered Nurse,3061277,13.26
17870,106190796,2011,Licensed Vocational Nurse,164131,0.71
17871,106190796,2011,Aides & Orderlies,818024,3.54
17872,106190796,2011,Clerical & Other Administrative,1193895,5.17
17873,106190796,2011,Environmental & Food Services,482169,2.09
17874,106190796,2011,Other,271115,1.17
17875,106190796,2011,Contracted Registry Nursing,52583,0.23
17876,106190796,2011,Contracted Other,74838,0.32
17877,106190796,2011,Daily Cost Centers,2960674,12.82
17878,106190796,2011,Ambulatory Cost Centers,682595,2.96
17879,106190796,2011,Ancillary Cost Centers,3499141,15.16
17880,106190796,2011,Education Cost Centers,17030,0.07
17881,106190796,2011,General Services Cost Centers,2033375,8.81
17882,106190818,2011,Ancillary Cost Centers,395836,8.01
17883,106190796,2011,Fiscal Services Cost Centers,587636,2.55
17884,106190796,2011,Administrative Services Cost Centers,923263,4.0
17885,106190812,2011,Management & Supervision,182572,2.01
17886,106190812,2011,Technician & Specialist,563895,6.2
17887,106190812,2011,Registered Nurse,887162,9.76
17888,106190812,2011,Licensed Vocational Nurse,46566,0.51
17889,106190812,2011,Aides & Orderlies,139874,1.54
17890,106190812,2011,Clerical & Other Administrative,476322,5.24
17891,106190812,2011,Environmental & Food Services,237652,2.61
17892,106190812,2011,Other,33845,0.37
17893,106190812,2011,Contracted Registry Nursing,5133,0.06
17894,106190812,2011,Contracted Other,9178,0.1
17895,106190812,2011,Daily Cost Centers,901030,9.91
17896,106190812,2011,Ambulatory Cost Centers,172758,1.9
17897,106190812,2011,Ancillary Cost Centers,527209,5.8
17898,106190812,2011,Education Cost Centers,0,0.0
17899,106190812,2011,General Services Cost Centers,513641,5.65
17900,106190812,2011,Fiscal Services Cost Centers,195431,2.15
17901,106190812,2011,Administrative Services Cost Centers,264716,2.91
17902,106190818,2011,Management & Supervision,53834,1.09
17903,106190818,2011,Technician & Specialist,255613,5.18
17904,106190818,2011,Registered Nurse,294782,5.97
17905,106190818,2011,Licensed Vocational Nurse,41191,0.83
17906,106190818,2011,Aides & Orderlies,226963,4.6
17907,106190818,2011,Clerical & Other Administrative,167144,3.38
17908,106190818,2011,Environmental & Food Services,0,0.0
17909,106190818,2011,Other,24809,0.5
17910,106190818,2011,Contracted Registry Nursing,5725,0.12
17911,106190818,2011,Contracted Other,0,0.0
17912,106190818,2011,Daily Cost Centers,363376,7.36
17913,106190818,2011,Ambulatory Cost Centers,65427,1.32
17914,106190818,2011,Education Cost Centers,0,0.0
17915,106190818,2011,General Services Cost Centers,83512,1.69
17916,106190818,2011,Fiscal Services Cost Centers,81296,1.65
17917,106190818,2011,Administrative Services Cost Centers,80614,1.63
17918,106190854,2011,Management & Supervision,45944,1.02
17919,106190854,2011,Technician & Specialist,233415,5.16
17920,106190854,2011,Registered Nurse,213945,4.73
17921,106190854,2011,Licensed Vocational Nurse,77982,1.72
17922,106190854,2011,Aides & Orderlies,0,0.0
17923,106190854,2011,Clerical & Other Administrative,115588,2.55
17924,106190854,2011,Environmental & Food Services,136867,3.02
17925,106190854,2011,Other,6481,0.14
17926,106190854,2011,Contracted Registry Nursing,8357,0.18
17927,106190854,2011,Contracted Other,0,0.0
17928,106190854,2011,Daily Cost Centers,343118,7.58
17929,106190854,2011,Ambulatory Cost Centers,48639,1.07
17930,106190854,2011,Ancillary Cost Centers,112810,2.49
17931,106190854,2011,Education Cost Centers,0,0.0
17932,106190854,2011,General Services Cost Centers,211210,4.67
17933,106190854,2011,Fiscal Services Cost Centers,31458,0.7
17934,106190854,2011,Administrative Services Cost Centers,91344,2.02
17935,106190857,2011,Management & Supervision,42487,3.85
17936,106190857,2011,Technician & Specialist,37442,3.39
17937,106190857,2011,Registered Nurse,20200,1.83
17938,106190857,2011,Licensed Vocational Nurse,23544,2.13
17939,106190857,2011,Aides & Orderlies,33956,3.07
17940,106190857,2011,Clerical & Other Administrative,25673,2.32
17941,106190857,2011,Environmental & Food Services,25322,2.29
17942,106190857,2011,Other,3783,0.34
17943,106190857,2011,Contracted Registry Nursing,3623,0.33
17944,106190857,2011,Contracted Other,0,0.0
17945,106190857,2011,Daily Cost Centers,70441,6.38
17946,106190857,2011,Ambulatory Cost Centers,9273,0.84
17947,106190857,2011,Ancillary Cost Centers,49791,4.51
17948,106190857,2011,Education Cost Centers,4032,0.36
17949,106190857,2011,General Services Cost Centers,47704,4.32
17950,106190857,2011,Fiscal Services Cost Centers,12967,1.17
17951,106190857,2011,Administrative Services Cost Centers,21822,1.98
17952,106190859,2011,Management & Supervision,118392,2.06
17953,106190859,2011,Technician & Specialist,205571,3.58
17954,106190859,2011,Registered Nurse,538989,9.37
17955,106190859,2011,Licensed Vocational Nurse,8899,0.15
17956,106190859,2011,Aides & Orderlies,284449,4.95
17957,106190859,2011,Clerical & Other Administrative,82898,1.44
17958,106190859,2011,Environmental & Food Services,85879,1.49
17959,106190859,2011,Other,0,0.0
17960,106190859,2011,Contracted Registry Nursing,63394,1.1
17961,106190859,2011,Contracted Other,5784,0.1
17962,106190859,2011,Daily Cost Centers,560187,9.74
